<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
TIKR_B;5;20181108;183000;202.33;202.59;202.11;202.46;79467;0
TIKR_B;5;20181108;183500;202.49;202.88;202.46;202.73;108606;0
TIKR_B;5;20181108;184500;202.89;202.89;202.89;202.89;129222;0
TIKR_B;5;20181109;095500;200.32;200.32;200.32;200.32;19154;0
TIKR_B;5;20181109;100000;200.38;200.79;199.72;200.4;520979;0
TIKR_B;5;20181109;100500;200.38;200.5;200;200.45;189871;0
TIKR_B;5;20181109;101000;200.45;201.19;200.15;201.09;215211;0
TIKR_B;5;20181109;101500;201.03;201.08;200.42;200.8;82184;0
TIKR_B;5;20181109;102000;200.8;201.07;200.6;200.85;61244;0
TIKR_B;5;20181109;102500;200.85;201.37;200.66;201.29;114318;0
TIKR_B;5;20181109;103000;201.29;201.45;201.03;201.05;68085;0
TIKR_B;5;20181109;103500;201.04;201.13;200.7;200.77;53721;0
TIKR_B;5;20181109;104000;200.74;201;200.49;200.57;60517;0
TIKR_B;5;20181109;104500;200.62;200.81;200.3;200.73;66703;0
TIKR_B;5;20181109;105000;200.8;200.92;200.35;200.84;37662;0
TIKR_B;5;20181109;105500;200.82;200.99;200.76;200.88;29747;0
TIKR_B;5;20181109;110000;200.88;200.97;200.54;200.67;80583;0
TIKR_B;5;20181109;110500;200.69;200.96;200.32;200.58;79048;0
TIKR_B;5;20181109;111000;200.62;200.79;200.45;200.55;33719;0
TIKR_B;5;20181109;111500;200.59;200.7;200.1;200.35;111510;0
TIKR_B;5;20181109;112000;200.3;200.57;200.24;200.32;38623;0
TIKR_B;5;20181109;112500;200.35;201.1;200.23;200.8;85562;0
TIKR_B;5;20181109;113000;200.88;201.96;200.86;201.36;266684;0
TIKR_B;5;20181109;113500;201.36;201.79;201.07;201.25;92575;0
TIKR_B;5;20181109;114000;201.28;201.3;200.83;200.95;82607;0
TIKR_B;5;20181109;114500;200.92;201.17;200.79;201.12;49876;0
TIKR_B;5;20181109;115000;201.09;201.12;200.72;200.81;45742;0
TIKR_B;5;20181109;115500;200.81;200.95;200.53;200.53;53461;0
TIKR_B;5;20181109;120000;200.53;200.94;200.3;200.93;116561;0
TIKR_B;5;20181109;120500;200.89;201;200.56;200.83;30202;0
TIKR_B;5;20181109;121000;200.82;200.99;200.6;200.76;32975;0
TIKR_B;5;20181109;121500;200.73;200.99;200.68;200.96;21220;0
TIKR_B;5;20181109;122000;200.99;200.99;200.6;200.67;24574;0
TIKR_B;5;20181109;122500;200.66;200.85;200.53;200.75;10449;0
TIKR_B;5;20181109;123000;200.74;200.84;200.43;200.8;42543;0
TIKR_B;5;20181109;123500;200.8;200.85;200.56;200.59;7047;0
TIKR_B;5;20181109;124000;200.59;200.64;200.3;200.42;54581;0
TIKR_B;5;20181109;124500;200.35;200.54;199.9;200.18;235896;0
TIKR_B;5;20181109;125000;200.13;200.4;200.07;200.38;34376;0
TIKR_B;5;20181109;125500;200.38;200.8;200.3;200.7;57962;0
TIKR_B;5;20181109;130000;200.74;200.8;200.19;200.29;45339;0
TIKR_B;5;20181109;130500;200.27;200.54;200.1;200.23;42047;0
TIKR_B;5;20181109;131000;200.2;200.47;199.9;200.32;105689;0
TIKR_B;5;20181109;131500;200.33;200.33;199.8;200.11;97822;0
TIKR_B;5;20181109;132000;200.11;200.29;199.85;200.04;24505;0
TIKR_B;5;20181109;132500;200.02;200.16;199.33;199.71;220370;0
TIKR_B;5;20181109;133000;199.72;200.09;199.45;199.95;148974;0
TIKR_B;5;20181109;133500;199.95;200.29;199.5;199.5;81183;0
TIKR_B;5;20181109;134000;199.5;199.54;198.94;199.08;238181;0
TIKR_B;5;20181109;134500;199.03;199.29;198.84;199.23;97353;0
TIKR_B;5;20181109;135000;199.23;199.59;199;199.5;82135;0
TIKR_B;5;20181109;135500;199.5;199.73;199.31;199.41;73935;0
TIKR_B;5;20181109;140000;199.4;199.89;199.38;199.61;63076;0
TIKR_B;5;20181109;140500;199.61;199.62;198.7;198.77;122820;0
TIKR_B;5;20181109;141000;198.72;198.78;197.88;197.95;324341;0
TIKR_B;5;20181109;141500;197.94;198.4;197.86;198.16;104067;0
TIKR_B;5;20181109;142000;198.11;198.82;198.02;198.64;99425;0
TIKR_B;5;20181109;142500;198.65;198.73;198.34;198.46;50131;0
TIKR_B;5;20181109;143000;198.48;198.7;198.3;198.53;40287;0
TIKR_B;5;20181109;143500;198.52;198.53;197.9;198.15;98807;0
TIKR_B;5;20181109;144000;198.07;198.11;197.67;197.67;145993;0
TIKR_B;5;20181109;144500;197.67;197.67;197;197.3;158044;0
TIKR_B;5;20181109;145000;197.31;197.76;197.29;197.68;81916;0
TIKR_B;5;20181109;145500;197.59;197.75;197.34;197.67;29449;0
TIKR_B;5;20181109;150000;197.62;198.15;197.51;197.83;91569;0
TIKR_B;5;20181109;150500;197.83;197.99;197.63;197.99;39081;0
TIKR_B;5;20181109;151000;197.99;198;197.51;197.8;38720;0
TIKR_B;5;20181109;151500;197.75;197.85;197.58;197.81;23417;0
TIKR_B;5;20181109;152000;197.81;197.99;197.68;197.74;21296;0
TIKR_B;5;20181109;152500;197.74;197.8;197.32;197.76;42373;0
TIKR_B;5;20181109;153000;197.68;197.77;197.4;197.51;16166;0
TIKR_B;5;20181109;153500;197.59;198.67;197.51;198.54;116386;0
TIKR_B;5;20181109;154000;198.57;198.7;198.04;198.3;47138;0
TIKR_B;5;20181109;154500;198.27;198.37;197.96;198.12;25384;0
TIKR_B;5;20181109;155000;198.07;198.26;197.86;197.87;33730;0
TIKR_B;5;20181109;155500;197.88;198.1;197.88;198;19654;0
TIKR_B;5;20181109;160000;198;198.19;197.91;198.09;58433;0
TIKR_B;5;20181109;160500;198.07;198.07;197.17;197.32;75173;0
TIKR_B;5;20181109;161000;197.32;197.46;197.12;197.3;56160;0
TIKR_B;5;20181109;161500;197.35;197.58;197.2;197.58;40159;0
TIKR_B;5;20181109;162000;197.54;197.76;197.51;197.66;6082;0
TIKR_B;5;20181109;162500;197.66;197.78;197.44;197.74;19599;0
TIKR_B;5;20181109;163000;197.77;197.87;197.28;197.47;45024;0
TIKR_B;5;20181109;163500;197.34;197.45;197;197.15;152892;0
TIKR_B;5;20181109;164000;197.15;197.6;197.11;197.28;53260;0
TIKR_B;5;20181109;164500;197.28;197.48;196.71;196.9;103645;0
TIKR_B;5;20181109;165000;196.89;196.97;196.05;196.47;195605;0
TIKR_B;5;20181109;165500;196.46;196.59;195.21;195.68;334765;0
TIKR_B;5;20181109;170000;195.68;196.37;195.02;196.28;278499;0
TIKR_B;5;20181109;170500;196.28;196.4;196.1;196.28;65533;0
TIKR_B;5;20181109;171000;196.28;196.42;195.63;195.7;49677;0
TIKR_B;5;20181109;171500;195.76;196.31;195.67;196.23;43654;0
TIKR_B;5;20181109;172000;196.23;196.4;196.01;196.1;21498;0
TIKR_B;5;20181109;172500;196.07;196.3;195.85;195.86;18821;0
TIKR_B;5;20181109;173000;195.86;196.72;195.57;196.68;86315;0
TIKR_B;5;20181109;173500;196.6;196.63;195.9;196.01;65492;0
TIKR_B;5;20181109;174000;196.04;196.26;195.68;195.93;69641;0
TIKR_B;5;20181109;174500;195.88;196.08;195.73;195.87;47780;0
TIKR_B;5;20181109;175000;195.96;195.98;195.2;195.2;81864;0
TIKR_B;5;20181109;175500;195.21;195.39;194.56;194.65;254533;0
TIKR_B;5;20181109;180000;194.6;195.23;194.33;195.05;126698;0
TIKR_B;5;20181109;180500;195;195.43;195;195.18;109087;0
TIKR_B;5;20181109;181000;195.17;195.31;195;195.17;89589;0
TIKR_B;5;20181109;181500;195.17;195.29;194.93;195.23;65123;0
TIKR_B;5;20181109;182000;195.23;195.33;194.75;195;170094;0
TIKR_B;5;20181109;182500;195;195.45;194.97;195.44;53345;0
TIKR_B;5;20181109;183000;195.43;196;195.35;195.79;173633;0
TIKR_B;5;20181109;183500;195.76;196.17;195.76;195.93;160789;0
TIKR_B;5;20181109;184500;195.75;195.75;195.75;195.75;138760;0
TIKR_B;5;20181112;095500;197.97;197.97;197.97;197.97;18550;0
TIKR_B;5;20181112;100000;197.97;198.97;197.7;198.89;345222;0
TIKR_B;5;20181112;100500;198.93;199.33;198.65;198.78;209606;0
TIKR_B;5;20181112;101000;198.79;199.28;198.79;199.02;92159;0
TIKR_B;5;20181112;101500;199.02;199.49;199;199.41;120881;0
TIKR_B;5;20181112;102000;199.42;199.55;199.16;199.35;110467;0
TIKR_B;5;20181112;102500;199.33;199.4;199.03;199.17;84861;0
TIKR_B;5;20181112;103000;199.19;199.39;199.1;199.23;64481;0
TIKR_B;5;20181112;103500;199.17;199.29;198.61;198.61;77783;0
TIKR_B;5;20181112;104000;198.61;199.1;198.57;198.9;55450;0
TIKR_B;5;20181112;104500;198.96;199.1;198.65;198.78;24116;0
TIKR_B;5;20181112;105000;198.77;198.84;198.3;198.57;109008;0
TIKR_B;5;20181112;105500;198.59;198.66;198.35;198.35;49428;0
TIKR_B;5;20181112;110000;198.41;198.87;198.3;198.78;42871;0
TIKR_B;5;20181112;110500;198.79;199.3;198.72;198.96;152838;0
TIKR_B;5;20181112;111000;198.96;199;198.61;198.61;32231;0
TIKR_B;5;20181112;111500;198.64;199.25;198.6;199.02;113966;0
TIKR_B;5;20181112;112000;199.01;199.1;198.7;198.9;21854;0
TIKR_B;5;20181112;112500;198.89;198.9;198.13;198.24;100939;0
TIKR_B;5;20181112;113000;198.27;198.28;197.85;197.91;101261;0
TIKR_B;5;20181112;113500;197.91;198.25;197.91;198.2;62244;0
TIKR_B;5;20181112;114000;198.19;198.63;198.18;198.42;87207;0
TIKR_B;5;20181112;114500;198.47;198.84;198.42;198.66;68603;0
TIKR_B;5;20181112;115000;198.62;198.99;198.3;198.9;68504;0
TIKR_B;5;20181112;115500;198.86;198.9;198.47;198.6;39950;0
TIKR_B;5;20181112;120000;198.64;198.9;198.56;198.82;90114;0
TIKR_B;5;20181112;120500;198.89;199.12;198.71;198.98;106458;0
TIKR_B;5;20181112;121000;198.97;199;198.55;198.73;58392;0
TIKR_B;5;20181112;121500;198.75;199;198.67;198.81;85055;0
TIKR_B;5;20181112;122000;198.85;198.99;198.62;198.92;92203;0
TIKR_B;5;20181112;122500;198.9;198.99;198.8;198.9;92755;0
TIKR_B;5;20181112;123000;198.9;199.13;198.66;199.08;101664;0
TIKR_B;5;20181112;123500;199.08;199.1;198.93;199.07;81564;0
TIKR_B;5;20181112;124000;199.07;199.42;199.05;199.22;137483;0
TIKR_B;5;20181112;124500;199.23;200.35;199.23;200.02;451163;0
TIKR_B;5;20181112;125000;200.02;200.19;199.83;200;95203;0
TIKR_B;5;20181112;125500;200;200.15;199.83;200.12;83127;0
TIKR_B;5;20181112;130000;200.15;200.7;200.14;200.55;252653;0
TIKR_B;5;20181112;130500;200.55;200.89;200.45;200.68;96109;0
TIKR_B;5;20181112;131000;200.65;200.7;200.26;200.44;49156;0
TIKR_B;5;20181112;131500;200.48;201;200.37;201;92657;0
TIKR_B;5;20181112;132000;201;201.64;200.96;201.28;214956;0
TIKR_B;5;20181112;132500;201.31;201.5;201.22;201.5;44747;0
TIKR_B;5;20181112;133000;201.5;201.85;201.4;201.67;132920;0
TIKR_B;5;20181112;133500;201.67;201.85;201.65;201.72;50872;0
TIKR_B;5;20181112;134000;201.76;201.79;201.36;201.56;90018;0
TIKR_B;5;20181112;134500;201.56;201.6;201.2;201.2;67782;0
TIKR_B;5;20181112;135000;201.28;201.32;201.05;201.1;64207;0
TIKR_B;5;20181112;135500;201.14;201.25;200.85;200.86;73304;0
TIKR_B;5;20181112;140000;200.9;201.2;200.86;201.17;28825;0
TIKR_B;5;20181112;140500;201.17;201.23;200.63;200.65;51971;0
TIKR_B;5;20181112;141000;200.7;200.7;200.12;200.2;115619;0
TIKR_B;5;20181112;141500;200.21;200.65;200.2;200.5;70839;0
TIKR_B;5;20181112;142000;200.45;200.5;200.38;200.47;20527;0
TIKR_B;5;20181112;142500;200.5;200.51;200.41;200.44;20029;0
TIKR_B;5;20181112;143000;200.51;201.28;200.48;201.1;86338;0
TIKR_B;5;20181112;143500;201.1;201.21;200.76;200.83;22500;0
TIKR_B;5;20181112;144000;200.89;200.91;200.45;200.48;19750;0
TIKR_B;5;20181112;144500;200.48;200.75;200.21;200.21;45943;0
TIKR_B;5;20181112;145000;200.24;200.4;200.21;200.22;36395;0
TIKR_B;5;20181112;145500;200.25;200.39;200;200.11;73343;0
TIKR_B;5;20181112;150000;200.11;200.38;200;200.29;43472;0
TIKR_B;5;20181112;150500;200.34;200.5;200;200.26;59775;0
TIKR_B;5;20181112;151000;200.24;200.29;200;200.1;43553;0
TIKR_B;5;20181112;151500;200.06;200.34;199.8;199.86;63380;0
TIKR_B;5;20181112;152000;199.86;200.08;199.8;199.89;30148;0
TIKR_B;5;20181112;152500;199.89;199.95;199.76;199.76;32975;0
TIKR_B;5;20181112;153000;199.76;200;199.52;199.55;68969;0
TIKR_B;5;20181112;153500;199.57;199.8;199.22;199.33;132445;0
TIKR_B;5;20181112;154000;199.32;199.57;199.19;199.19;48649;0
TIKR_B;5;20181112;154500;199.19;199.83;199.19;199.73;38675;0
TIKR_B;5;20181112;155000;199.73;199.75;199.41;199.41;32866;0
TIKR_B;5;20181112;155500;199.41;199.45;198.75;198.8;97218;0
TIKR_B;5;20181112;160000;198.84;199.16;198.64;199.12;104721;0
TIKR_B;5;20181112;160500;199.12;199.22;198.84;198.84;34274;0
TIKR_B;5;20181112;161000;198.88;199.12;198.77;199.1;44612;0
TIKR_B;5;20181112;161500;199.08;199.5;198.88;199;38381;0
TIKR_B;5;20181112;162000;199;199.35;198.74;198.95;36596;0
TIKR_B;5;20181112;162500;198.91;198.99;198.7;198.81;9942;0
TIKR_B;5;20181112;163000;198.81;199.12;198.79;199.09;12827;0
TIKR_B;5;20181112;163500;199.13;199.35;199;199.35;31458;0
TIKR_B;5;20181112;164000;199.36;199.38;198.9;198.96;25990;0
TIKR_B;5;20181112;164500;199;199.09;198.93;199;3124;0
TIKR_B;5;20181112;165000;199.01;199.1;198.93;199.1;10300;0
TIKR_B;5;20181112;165500;199.1;199.16;198.5;198.65;85342;0
TIKR_B;5;20181112;170000;198.65;198.75;197.86;198;139580;0
TIKR_B;5;20181112;170500;198.01;198.4;198;198.32;46121;0
TIKR_B;5;20181112;171000;198.3;198.37;198.25;198.25;19066;0
TIKR_B;5;20181112;171500;198.25;198.48;198.02;198.3;40310;0
TIKR_B;5;20181112;172000;198.4;198.4;198.16;198.21;14437;0
TIKR_B;5;20181112;172500;198.18;198.79;198.16;198.59;41605;0
TIKR_B;5;20181112;173000;198.6;198.65;198.06;198.08;51640;0
TIKR_B;5;20181112;173500;198.08;198.2;197.36;197.72;187299;0
TIKR_B;5;20181112;174000;197.72;197.93;197.56;197.71;38493;0
TIKR_B;5;20181112;174500;197.71;197.81;197.5;197.61;29776;0
TIKR_B;5;20181112;175000;197.61;197.67;196.73;196.88;217490;0
TIKR_B;5;20181112;175500;196.9;197.4;196.83;197.1;97005;0
TIKR_B;5;20181112;180000;197.06;197.1;196.53;196.55;57692;0
TIKR_B;5;20181112;180500;196.6;197.15;196.4;197.08;93355;0
TIKR_B;5;20181112;181000;197.08;197.34;196.91;197.05;62353;0
TIKR_B;5;20181112;181500;197.06;197.23;196.8;196.8;43991;0
TIKR_B;5;20181112;182000;196.8;197.27;196.8;197.2;52665;0
TIKR_B;5;20181112;182500;197.21;197.53;197.14;197.46;84680;0
TIKR_B;5;20181112;183000;197.49;197.49;197.07;197.29;42307;0
TIKR_B;5;20181112;183500;197.34;197.45;197.1;197.12;88070;0
TIKR_B;5;20181112;184500;196.82;196.82;196.82;196.82;107478;0
TIKR_B;5;20181113;095500;195.5;195.5;195.5;195.5;14971;0
TIKR_B;5;20181113;100000;195.5;196.5;194.8;196.18;299587;0
TIKR_B;5;20181113;100500;196.2;196.25;194.73;195.07;179496;0
TIKR_B;5;20181113;101000;195.1;195.1;193.68;194.66;265780;0
TIKR_B;5;20181113;101500;194.7;195.58;194.65;195.48;91374;0
TIKR_B;5;20181113;102000;195.43;195.52;195.07;195.21;45470;0
TIKR_B;5;20181113;102500;195.27;195.8;195.2;195.32;75083;0
TIKR_B;5;20181113;103000;195.31;195.54;194.83;195.4;49903;0
TIKR_B;5;20181113;103500;195.41;195.8;195.4;195.53;51300;0
TIKR_B;5;20181113;104000;195.57;196.35;195.45;196.24;92710;0
TIKR_B;5;20181113;104500;196.24;197;196.2;197;137349;0
TIKR_B;5;20181113;105000;197;197.23;196.6;196.79;153186;0
TIKR_B;5;20181113;105500;196.79;197;196.7;197;61130;0
TIKR_B;5;20181113;110000;196.94;197.1;196.32;196.61;104242;0
TIKR_B;5;20181113;110500;196.67;196.7;195.88;196.36;149849;0
TIKR_B;5;20181113;111000;196.3;196.4;195.86;195.87;82463;0
TIKR_B;5;20181113;111500;195.89;196.65;195.88;196.51;43506;0
TIKR_B;5;20181113;112000;196.58;196.79;196.14;196.27;56070;0
TIKR_B;5;20181113;112500;196.24;196.6;196.18;196.22;34733;0
TIKR_B;5;20181113;113000;196.2;196.38;195.42;195.65;142557;0
TIKR_B;5;20181113;113500;195.66;196.5;195.64;196.15;67924;0
TIKR_B;5;20181113;114000;196.09;196.77;196.06;196.47;68798;0
TIKR_B;5;20181113;114500;196.51;196.9;196.1;196.39;110598;0
TIKR_B;5;20181113;115000;196.41;196.47;195.94;196.08;51005;0
TIKR_B;5;20181113;115500;195.98;196.19;195.6;196.1;99401;0
TIKR_B;5;20181113;120000;196.05;196.29;195.86;196.01;21471;0
TIKR_B;5;20181113;120500;196;196.4;195.74;196.21;35879;0
TIKR_B;5;20181113;121000;196.29;196.47;195.97;196.36;39381;0
TIKR_B;5;20181113;121500;196.45;196.77;196.4;196.65;43631;0
TIKR_B;5;20181113;122000;196.67;196.99;196.4;196.88;64529;0
TIKR_B;5;20181113;122500;196.96;197.99;196.87;197.61;250513;0
TIKR_B;5;20181113;123000;197.64;197.85;197.14;197.24;69756;0
TIKR_B;5;20181113;123500;197.24;197.66;197.06;197.18;69885;0
TIKR_B;5;20181113;124000;197.2;197.2;196.4;196.7;137708;0
TIKR_B;5;20181113;124500;196.75;196.91;196.15;196.17;67887;0
TIKR_B;5;20181113;125000;196.19;196.29;195.8;195.81;71271;0
TIKR_B;5;20181113;125500;195.81;196.31;195.73;196.22;46732;0
TIKR_B;5;20181113;130000;196.28;196.49;196.06;196.39;20722;0
TIKR_B;5;20181113;130500;196.4;196.9;196.3;196.36;82494;0
TIKR_B;5;20181113;131000;196.31;196.47;196.03;196.03;22531;0
TIKR_B;5;20181113;131500;196.06;196.1;195.81;196.04;41371;0
TIKR_B;5;20181113;132000;196.04;196.24;195.59;196.19;40249;0
TIKR_B;5;20181113;132500;196.2;196.49;196.16;196.28;30630;0
TIKR_B;5;20181113;133000;196.3;196.59;196.05;196.33;52583;0
TIKR_B;5;20181113;133500;196.33;196.75;196.25;196.74;48022;0
TIKR_B;5;20181113;134000;196.71;196.77;196.46;196.47;19857;0
TIKR_B;5;20181113;134500;196.55;196.96;196.39;196.94;57088;0
TIKR_B;5;20181113;135000;196.9;197.22;196.83;196.83;41772;0
TIKR_B;5;20181113;135500;196.81;196.92;196.69;196.92;21751;0
TIKR_B;5;20181113;140000;196.93;197.2;196.83;196.96;24570;0
TIKR_B;5;20181113;140500;197;197.74;196.95;197.35;98432;0
TIKR_B;5;20181113;141000;197.26;197.42;196.92;197.17;42921;0
TIKR_B;5;20181113;141500;197.16;197.17;196.73;196.85;45750;0
TIKR_B;5;20181113;142000;196.92;197.01;196.59;196.61;13127;0
TIKR_B;5;20181113;142500;196.68;197.06;196.6;197;17482;0
TIKR_B;5;20181113;143000;196.94;197.4;196.87;196.99;45382;0
TIKR_B;5;20181113;143500;196.96;197.07;196.41;196.43;47069;0
TIKR_B;5;20181113;144000;196.42;196.7;196.4;196.57;10198;0
TIKR_B;5;20181113;144500;196.57;196.82;196.25;196.46;36854;0
TIKR_B;5;20181113;145000;196.54;196.69;196.25;196.33;23214;0
TIKR_B;5;20181113;145500;196.31;196.9;196.25;196.75;31551;0
TIKR_B;5;20181113;150000;196.75;197.26;196.72;197.04;39153;0
TIKR_B;5;20181113;150500;197.03;197.14;196.88;196.95;7976;0
TIKR_B;5;20181113;151000;196.95;197.44;196.92;197.2;98897;0
TIKR_B;5;20181113;151500;197.28;197.42;196.72;197.05;60107;0
TIKR_B;5;20181113;152000;197;197.13;196.72;197;18633;0
TIKR_B;5;20181113;152500;197.05;197.44;196.93;197.33;73372;0
TIKR_B;5;20181113;153000;197.33;198.8;197.25;198.1;295692;0
TIKR_B;5;20181113;153500;198.1;198.45;198.04;198.3;74324;0
TIKR_B;5;20181113;154000;198.3;198.6;197.91;197.99;91573;0
TIKR_B;5;20181113;154500;197.99;198.2;197.69;197.86;54748;0
TIKR_B;5;20181113;155000;197.81;197.89;197.56;197.69;21428;0
TIKR_B;5;20181113;155500;197.66;198;197.61;198;67867;0
TIKR_B;5;20181113;160000;198;198.93;197.89;198.57;135816;0
TIKR_B;5;20181113;160500;198.6;198.89;198.38;198.57;50792;0
TIKR_B;5;20181113;161000;198.5;198.76;198.2;198.68;56035;0
TIKR_B;5;20181113;161500;198.76;199;198.65;198.77;100173;0
TIKR_B;5;20181113;162000;198.77;199.23;198.72;198.93;114462;0
TIKR_B;5;20181113;162500;198.93;199.07;198.54;199.01;58468;0
TIKR_B;5;20181113;163000;199.08;199.43;198.82;198.85;87344;0
TIKR_B;5;20181113;163500;198.87;199.4;198.86;199.23;62306;0
TIKR_B;5;20181113;164000;199.28;199.39;198.83;198.83;38474;0
TIKR_B;5;20181113;164500;198.95;199.16;198.6;198.72;69439;0
TIKR_B;5;20181113;165000;198.72;198.83;198.31;198.33;56288;0
TIKR_B;5;20181113;165500;198.32;198.75;198.27;198.64;41475;0
TIKR_B;5;20181113;170000;198.69;199.18;198.69;199.01;37451;0
TIKR_B;5;20181113;170500;199.04;199.29;198.6;198.68;57999;0
TIKR_B;5;20181113;171000;198.68;198.78;198.51;198.72;19711;0
TIKR_B;5;20181113;171500;198.76;199.1;198.5;198.55;36035;0
TIKR_B;5;20181113;172000;198.59;198.8;198.52;198.8;21101;0
TIKR_B;5;20181113;172500;198.8;199.1;198.68;199.1;22900;0
TIKR_B;5;20181113;173000;199.09;199.5;198.92;199.39;131961;0
TIKR_B;5;20181113;173500;199.38;199.7;199.29;199.4;74084;0
TIKR_B;5;20181113;174000;199.47;199.6;198.72;198.84;54626;0
TIKR_B;5;20181113;174500;198.88;199.67;198.88;199.24;60129;0
TIKR_B;5;20181113;175000;199.24;199.5;199.11;199.3;33198;0
TIKR_B;5;20181113;175500;199.31;199.31;198.59;198.65;50178;0
TIKR_B;5;20181113;180000;198.65;198.85;197.48;197.91;258599;0
TIKR_B;5;20181113;180500;197.94;198.62;197.87;198.43;76264;0
TIKR_B;5;20181113;181000;198.43;198.43;197.77;197.94;51553;0
TIKR_B;5;20181113;181500;197.86;198.14;197.7;197.7;43163;0
TIKR_B;5;20181113;182000;197.7;197.8;196.7;197.19;264293;0
TIKR_B;5;20181113;182500;197.11;197.46;196.51;196.55;116604;0
TIKR_B;5;20181113;183000;196.58;197.29;196.51;197.13;103187;0
TIKR_B;5;20181113;183500;197.12;197.4;197;197;91481;0
TIKR_B;5;20181113;184500;196.56;196.56;196.56;196.56;121695;0
TIKR_B;5;20181114;095500;195.21;195.21;195.21;195.21;14686;0
TIKR_B;5;20181114;100000;195.21;196.3;195.01;195.98;275131;0
TIKR_B;5;20181114;100500;195.92;196.3;195.72;196.15;113244;0
TIKR_B;5;20181114;101000;196.09;196.11;195.47;195.52;85428;0
TIKR_B;5;20181114;101500;195.53;196;195.34;195.9;98020;0
TIKR_B;5;20181114;102000;195.88;197.02;195.71;196.84;118629;0
TIKR_B;5;20181114;102500;196.84;197.35;196.79;196.89;132575;0
TIKR_B;5;20181114;103000;196.95;197.36;196.64;197.2;50173;0
TIKR_B;5;20181114;103500;197.29;197.3;197.01;197.21;37218;0
TIKR_B;5;20181114;104000;197.23;197.23;196.78;197.13;37317;0
TIKR_B;5;20181114;104500;197.07;197.07;196.55;196.79;31786;0
TIKR_B;5;20181114;105000;196.71;196.9;196.4;196.68;46978;0
TIKR_B;5;20181114;105500;196.63;197.35;196.52;197.23;82758;0
TIKR_B;5;20181114;110000;197.23;197.23;195.82;196.2;119223;0
TIKR_B;5;20181114;110500;196.2;196.64;196.12;196.49;41180;0
TIKR_B;5;20181114;111000;196.45;197.1;196.2;196.9;41407;0
TIKR_B;5;20181114;111500;196.96;197.06;196.7;196.87;62396;0
TIKR_B;5;20181114;112000;196.92;197.03;196.5;196.58;44263;0
TIKR_B;5;20181114;112500;196.55;196.84;196.3;196.5;40016;0
TIKR_B;5;20181114;113000;196.51;196.65;196.16;196.42;20288;0
TIKR_B;5;20181114;113500;196.36;196.83;196.35;196.78;28298;0
TIKR_B;5;20181114;114000;196.81;196.81;196.26;196.27;48823;0
TIKR_B;5;20181114;114500;196.27;196.38;195.22;195.54;184198;0
TIKR_B;5;20181114;115000;195.47;195.47;194.12;194.87;311524;0
TIKR_B;5;20181114;115500;194.82;195;193.48;193.59;257721;0
TIKR_B;5;20181114;120000;193.53;194.01;193.18;193.98;275663;0
TIKR_B;5;20181114;120500;193.98;194.21;193.72;194.11;87309;0
TIKR_B;5;20181114;121000;194.15;195;193.84;194.95;139584;0
TIKR_B;5;20181114;121500;194.95;195.27;194.37;195.1;77382;0
TIKR_B;5;20181114;122000;195.14;195.62;194.87;195.37;84722;0
TIKR_B;5;20181114;122500;195.37;196.27;195.02;196.09;133324;0
TIKR_B;5;20181114;123000;196.15;196.43;196.1;196.16;114150;0
TIKR_B;5;20181114;123500;196.16;196.28;195.78;196.03;70561;0
TIKR_B;5;20181114;124000;196.03;196.75;195.73;195.78;121864;0
TIKR_B;5;20181114;124500;195.78;196;195.74;195.74;17294;0
TIKR_B;5;20181114;125000;195.76;196.08;195.57;195.88;54129;0
TIKR_B;5;20181114;125500;195.92;195.99;195.62;195.89;22044;0
TIKR_B;5;20181114;130000;195.92;196.17;195.86;196.13;37385;0
TIKR_B;5;20181114;130500;196.13;196.2;195.69;195.91;25402;0
TIKR_B;5;20181114;131000;195.92;196.02;195.59;195.62;24146;0
TIKR_B;5;20181114;131500;195.68;195.7;195.3;195.33;54302;0
TIKR_B;5;20181114;132000;195.41;195.89;195.3;195.82;50277;0
TIKR_B;5;20181114;132500;195.8;195.94;195.59;195.94;14800;0
TIKR_B;5;20181114;133000;195.87;195.94;195.57;195.78;18771;0
TIKR_B;5;20181114;133500;195.72;195.95;195.62;195.75;15566;0
TIKR_B;5;20181114;134000;195.72;196.1;195.67;195.72;23323;0
TIKR_B;5;20181114;134500;195.74;195.97;195.5;195.87;19807;0
TIKR_B;5;20181114;135000;195.96;196.99;195.86;196.89;157469;0
TIKR_B;5;20181114;135500;196.9;197;196.34;197;62664;0
TIKR_B;5;20181114;140000;196.98;197.35;196.53;196.62;99260;0
TIKR_B;5;20181114;140500;196.62;197.69;196.56;197.18;138619;0
TIKR_B;5;20181114;141000;197.2;197.39;196.81;196.88;45102;0
TIKR_B;5;20181114;141500;196.89;197.09;196.56;196.61;39182;0
TIKR_B;5;20181114;142000;196.66;196.73;196.02;196.02;59915;0
TIKR_B;5;20181114;142500;196.09;196.28;195.8;196.2;94188;0
TIKR_B;5;20181114;143000;196.21;196.68;196.04;196.64;42793;0
TIKR_B;5;20181114;143500;196.66;196.69;196.24;196.66;20694;0
TIKR_B;5;20181114;144000;196.64;196.99;196.51;196.7;44167;0
